vehicle_id,accident_id,vehicle_type,vehicle_condition,driver_behavior,driver_age,passenger_count
V4351,4351,Van,Average,Drunk Driving,63,3
V4352,4352,Auto,Average,Fatigue,58,2
V4353,4353,Auto,Poor,Drunk Driving,18,3
V4354,4354,Truck,Average,Distracted,64,4
V4355,4355,Auto,Poor,Normal,61,2
V4356,4356,Bike,Good,Normal,62,4
V4357,4357,Bike,Average,Distracted,29,2
V4358,4358,Auto,Average,Overspeeding,19,5
V4359,4359,Car,Poor,Overspeeding,59,3
V4360,4360,Van,Good,Normal,22,2
V4361,4361,Bus,Average,Normal,64,3
V4362,4362,Van,Good,Fatigue,56,5
V4363,4363,Truck,Good,Drunk Driving,31,2
V4364,4364,Car,Good,Drunk Driving,32,2
V4365,4365,Car,Average,Overspeeding,33,2
V4366,4366,Bike,Good,Distracted,42,3
V4367,4367,Bike,Average,Drunk Driving,37,5
V4368,4368,Bus,Poor,Overspeeding,45,3
V4369,4369,Bicycle,Good,Fatigue,21,3
V4370,4370,Bus,Average,Overspeeding,43,1
V4371,4371,Truck,Average,Fatigue,52,5
V4372,4372,Van,Average,Normal,25,5
V4373,4373,Auto,Poor,Normal,51,5
V4374,4374,Auto,Poor,Fatigue,35,5
V4375,4375,Van,Average,Distracted,63,3
V4376,4376,Car,Average,Normal,36,2
V4377,4377,Bus,Poor,Distracted,54,1
V4378,4378,Car,Good,Normal,45,2
V4379,4379,Car,Poor,Fatigue,52,3
V4380,4380,Van,Average,Distracted,60,1
V4381,4381,Car,Good,Drunk Driving,38,3
V4382,4382,Bicycle,Average,Normal,47,5
V4383,4383,Bicycle,Good,Drunk Driving,43,2
V4384,4384,Bicycle,Good,Normal,55,4
V4385,4385,Auto,Average,Normal,51,5
V4386,4386,Truck,Poor,Overspeeding,26,5
V4387,4387,Van,Poor,Normal,23,1
V4388,4388,Bus,Good,Overspeeding,63,1
V4389,4389,Bike,Good,Drunk Driving,34,1
V4390,4390,Car,Good,Distracted,39,2
V4391,4391,Bus,Good,Drunk Driving,28,4
V4392,4392,Van,Poor,Fatigue,25,4
V4393,4393,Van,Average,Normal,29,5
V4394,4394,Auto,Good,Fatigue,29,1
V4395,4395,Bus,Good,Normal,29,5
V4396,4396,Bus,Average,Drunk Driving,61,5
V4397,4397,Bicycle,Good,Fatigue,65,3
V4398,4398,Auto,Good,Distracted,40,5
V4399,4399,Bicycle,Good,Drunk Driving,19,1
V4400,4400,Truck,Average,Overspeeding,24,2
V4401,4401,Bus,Average,Drunk Driving,43,2
V4402,4402,Auto,Average,Normal,18,2
V4403,4403,Van,Average,Normal,56,2
V4404,4404,Bus,Good,Distracted,20,3
V4405,4405,Bus,Poor,Overspeeding,56,5
V4406,4406,Bike,Poor,Fatigue,26,1
V4407,4407,Truck,Good,Drunk Driving,20,1
V4408,4408,Bicycle,Poor,Drunk Driving,42,5
V4409,4409,Van,Poor,Drunk Driving,20,4
V4410,4410,Van,Good,Fatigue,32,2
V4411,4411,Bus,Poor,Distracted,38,4
V4412,4412,Bicycle,Poor,Drunk Driving,29,1
V4413,4413,Bicycle,Average,Fatigue,58,1
V4414,4414,Bike,Poor,Overspeeding,24,5
V4415,4415,Van,Poor,Drunk Driving,57,3
V4416,4416,Bus,Average,Drunk Driving,54,4
V4417,4417,Bicycle,Good,Overspeeding,49,5
V4418,4418,Truck,Good,Fatigue,52,1
V4419,4419,Truck,Average,Normal,24,2
V4420,4420,Car,Good,Distracted,41,2
V4421,4421,Truck,Poor,Overspeeding,26,2
V4422,4422,Bicycle,Average,Overspeeding,20,4
V4423,4423,Truck,Good,Fatigue,48,5
V4424,4424,Truck,Average,Fatigue,21,3
V4425,4425,Van,Average,Distracted,34,1
V4426,4426,Bus,Average,Overspeeding,32,3
V4427,4427,Truck,Average,Normal,43,3
V4428,4428,Bicycle,Poor,Distracted,65,1
V4429,4429,Bicycle,Poor,Overspeeding,35,3
V4430,4430,Bus,Average,Distracted,50,3
V4431,4431,Car,Average,Overspeeding,46,5
V4432,4432,Auto,Average,Drunk Driving,24,5
V4433,4433,Bike,Average,Overspeeding,40,2
V4434,4434,Car,Poor,Distracted,65,4
V4435,4435,Bus,Good,Drunk Driving,46,2
V4436,4436,Car,Good,Distracted,55,4
V4437,4437,Car,Poor,Overspeeding,52,4
V4438,4438,Bike,Poor,Fatigue,32,2
V4439,4439,Van,Average,Fatigue,27,2
V4440,4440,Bus,Average,Fatigue,40,4
V4441,4441,Bike,Poor,Overspeeding,48,1
V4442,4442,Bicycle,Average,Fatigue,60,2
V4443,4443,Auto,Good,Normal,33,5
V4444,4444,Auto,Average,Distracted,47,1
V4445,4445,Van,Poor,Fatigue,53,1
V4446,4446,Bus,Good,Normal,57,1
V4447,4447,Bike,Poor,Normal,37,4
V4448,4448,Bicycle,Good,Fatigue,40,2
V4449,4449,Van,Poor,Drunk Driving,43,1
V4450,4450,Car,Good,Fatigue,45,5
V4451,4451,Car,Good,Distracted,64,2
V4452,4452,Truck,Average,Fatigue,37,2
V4453,4453,Van,Average,Overspeeding,61,5
V4454,4454,Truck,Poor,Drunk Driving,24,3
V4455,4455,Bicycle,Poor,Distracted,38,2
V4456,4456,Car,Good,Overspeeding,26,5
V4457,4457,Bus,Good,Overspeeding,40,1
V4458,4458,Bus,Good,Normal,38,2
V4459,4459,Van,Good,Distracted,41,1
V4460,4460,Car,Good,Overspeeding,24,3
V4461,4461,Bus,Average,Drunk Driving,57,2
V4462,4462,Bicycle,Good,Fatigue,41,1
V4463,4463,Car,Poor,Overspeeding,21,3
V4464,4464,Truck,Good,Fatigue,32,1
V4465,4465,Bike,Good,Drunk Driving,64,5
V4466,4466,Bicycle,Good,Distracted,28,3
V4467,4467,Truck,Good,Distracted,32,2
V4468,4468,Car,Good,Overspeeding,48,2
V4469,4469,Auto,Poor,Drunk Driving,57,4
V4470,4470,Van,Poor,Fatigue,24,3
V4471,4471,Van,Average,Fatigue,30,3
V4472,4472,Bicycle,Poor,Distracted,34,4
V4473,4473,Bicycle,Average,Drunk Driving,33,2
V4474,4474,Auto,Average,Drunk Driving,32,3
V4475,4475,Van,Good,Drunk Driving,33,1
V4476,4476,Bicycle,Good,Distracted,53,3
V4477,4477,Bicycle,Poor,Distracted,20,3
V4478,4478,Car,Poor,Distracted,44,3
V4479,4479,Van,Good,Distracted,50,5
V4480,4480,Truck,Good,Distracted,62,3
V4481,4481,Truck,Poor,Overspeeding,58,5
V4482,4482,Bus,Poor,Drunk Driving,58,2
V4483,4483,Auto,Good,Drunk Driving,64,2
V4484,4484,Bike,Poor,Overspeeding,47,1
V4485,4485,Van,Good,Overspeeding,48,2
V4486,4486,Bus,Good,Drunk Driving,21,3
V4487,4487,Auto,Average,Fatigue,42,2
V4488,4488,Bus,Average,Normal,37,1
V4489,4489,Auto,Average,Overspeeding,20,2
V4490,4490,Van,Poor,Overspeeding,24,3
V4491,4491,Auto,Good,Distracted,43,3
V4492,4492,Bike,Good,Overspeeding,54,5
V4493,4493,Van,Good,Fatigue,50,4
V4494,4494,Bicycle,Poor,Fatigue,53,5
V4495,4495,Bike,Good,Drunk Driving,34,4
V4496,4496,Van,Average,Overspeeding,53,2
V4497,4497,Bicycle,Poor,Normal,32,4
V4498,4498,Bus,Average,Normal,59,5
V4499,4499,Bike,Average,Drunk Driving,28,5
V4500,4500,Bike,Poor,Drunk Driving,41,1
V4501,4501,Bus,Good,Fatigue,38,1
V4502,4502,Bike,Average,Drunk Driving,18,5
V4503,4503,Car,Average,Drunk Driving,26,1
V4504,4504,Bicycle,Good,Normal,60,1
V4505,4505,Bike,Poor,Fatigue,49,5
V4506,4506,Truck,Average,Distracted,60,2
V4507,4507,Truck,Poor,Normal,37,1
V4508,4508,Auto,Good,Fatigue,62,4
V4509,4509,Truck,Good,Overspeeding,49,5
V4510,4510,Bike,Average,Normal,25,2
V4511,4511,Auto,Good,Fatigue,57,2
V4512,4512,Truck,Good,Normal,23,3
V4513,4513,Van,Good,Drunk Driving,20,2
V4514,4514,Auto,Poor,Drunk Driving,62,2
V4515,4515,Van,Average,Drunk Driving,29,2
V4516,4516,Bike,Average,Drunk Driving,65,2
V4517,4517,Van,Good,Drunk Driving,59,5
V4518,4518,Car,Average,Fatigue,60,4
V4519,4519,Auto,Poor,Drunk Driving,28,1
V4520,4520,Bicycle,Poor,Drunk Driving,33,1
V4521,4521,Bus,Average,Fatigue,26,2
V4522,4522,Car,Good,Drunk Driving,33,1
V4523,4523,Car,Poor,Distracted,31,2
V4524,4524,Auto,Average,Overspeeding,43,1
V4525,4525,Bike,Good,Distracted,36,3
V4526,4526,Bus,Good,Fatigue,23,4
V4527,4527,Bus,Good,Drunk Driving,64,2
V4528,4528,Auto,Good,Overspeeding,48,1
V4529,4529,Bus,Poor,Normal,44,4
V4530,4530,Car,Good,Normal,51,2
V4531,4531,Car,Good,Drunk Driving,24,2
V4532,4532,Car,Poor,Drunk Driving,27,5
V4533,4533,Van,Average,Drunk Driving,62,5
V4534,4534,Auto,Poor,Overspeeding,55,1
V4535,4535,Van,Good,Drunk Driving,60,1
V4536,4536,Bike,Average,Normal,59,2
V4537,4537,Car,Good,Overspeeding,28,3
V4538,4538,Bus,Average,Distracted,29,4
V4539,4539,Van,Poor,Fatigue,62,2
V4540,4540,Van,Average,Overspeeding,41,4
V4541,4541,Bicycle,Poor,Distracted,49,5
V4542,4542,Car,Poor,Drunk Driving,50,3
V4543,4543,Bicycle,Average,Fatigue,28,5
V4544,4544,Auto,Average,Distracted,21,3
V4545,4545,Van,Average,Normal,44,5
V4546,4546,Auto,Average,Overspeeding,24,2
V4547,4547,Truck,Good,Drunk Driving,46,1
V4548,4548,Bike,Good,Drunk Driving,51,2
V4549,4549,Car,Poor,Fatigue,55,1
V4550,4550,Bike,Good,Normal,34,4
V4551,4551,Bus,Poor,Drunk Driving,65,2
V4552,4552,Bus,Good,Overspeeding,39,4
V4553,4553,Car,Good,Distracted,39,4
V4554,4554,Car,Good,Distracted,22,3
V4555,4555,Auto,Good,Normal,50,1
V4556,4556,Bike,Poor,Normal,46,2
V4557,4557,Van,Good,Fatigue,37,4
V4558,4558,Van,Average,Normal,49,4
V4559,4559,Bus,Average,Drunk Driving,31,3
V4560,4560,Van,Good,Overspeeding,57,5
V4561,4561,Auto,Good,Drunk Driving,40,2
V4562,4562,Bicycle,Good,Fatigue,29,5
V4563,4563,Bicycle,Poor,Drunk Driving,50,3
V4564,4564,Bike,Poor,Fatigue,31,3
V4565,4565,Bike,Poor,Distracted,49,2
V4566,4566,Bike,Good,Overspeeding,57,3
V4567,4567,Bus,Poor,Fatigue,47,5
V4568,4568,Bicycle,Poor,Drunk Driving,43,5
V4569,4569,Bus,Poor,Fatigue,23,5
V4570,4570,Truck,Good,Fatigue,41,5
V4571,4571,Bike,Good,Distracted,44,4
V4572,4572,Truck,Good,Overspeeding,44,3
V4573,4573,Bicycle,Poor,Distracted,36,1
V4574,4574,Bus,Poor,Distracted,32,4
V4575,4575,Auto,Good,Normal,48,4
V4576,4576,Auto,Poor,Fatigue,47,4
V4577,4577,Car,Poor,Drunk Driving,28,5
V4578,4578,Bike,Poor,Fatigue,47,4
V4579,4579,Auto,Average,Distracted,35,2
V4580,4580,Bike,Good,Fatigue,54,3
V4581,4581,Bus,Good,Overspeeding,39,2
V4582,4582,Bike,Poor,Normal,45,1
V4583,4583,Truck,Average,Overspeeding,42,4
V4584,4584,Bicycle,Poor,Fatigue,57,2
V4585,4585,Bike,Average,Normal,40,2
V4586,4586,Bike,Poor,Fatigue,21,1
V4587,4587,Bike,Poor,Fatigue,53,4
V4588,4588,Bike,Good,Fatigue,34,5
V4589,4589,Auto,Good,Normal,18,4
V4590,4590,Van,Poor,Fatigue,36,4
V4591,4591,Car,Average,Drunk Driving,55,3
V4592,4592,Bike,Good,Fatigue,31,2
V4593,4593,Auto,Good,Overspeeding,38,5
V4594,4594,Auto,Poor,Overspeeding,29,5
V4595,4595,Bicycle,Poor,Drunk Driving,44,4
V4596,4596,Auto,Average,Drunk Driving,26,2
V4597,4597,Bus,Poor,Distracted,33,1
V4598,4598,Truck,Average,Distracted,20,5
V4599,4599,Bus,Good,Overspeeding,64,5
V4600,4600,Auto,Poor,Fatigue,24,5
V4601,4601,Bus,Poor,Drunk Driving,29,4
V4602,4602,Bicycle,Average,Overspeeding,36,3
V4603,4603,Bus,Poor,Normal,47,4
V4604,4604,Truck,Average,Normal,34,5
V4605,4605,Van,Average,Distracted,41,5
V4606,4606,Car,Poor,Drunk Driving,44,1
V4607,4607,Auto,Poor,Overspeeding,58,4
V4608,4608,Bus,Poor,Normal,55,2
V4609,4609,Bicycle,Average,Drunk Driving,58,5
V4610,4610,Bike,Poor,Fatigue,62,5
V4611,4611,Van,Good,Fatigue,37,4
V4612,4612,Car,Poor,Overspeeding,23,5
V4613,4613,Bus,Average,Normal,50,4
V4614,4614,Auto,Average,Fatigue,47,3
V4615,4615,Car,Average,Normal,56,3
V4616,4616,Van,Average,Normal,40,3
V4617,4617,Van,Poor,Overspeeding,39,4
V4618,4618,Bike,Good,Normal,57,5
V4619,4619,Bicycle,Poor,Distracted,51,4
V4620,4620,Auto,Good,Distracted,33,4
V4621,4621,Bicycle,Average,Drunk Driving,21,2
V4622,4622,Auto,Good,Fatigue,20,3
V4623,4623,Auto,Poor,Normal,31,1
V4624,4624,Van,Good,Drunk Driving,26,1
V4625,4625,Car,Average,Fatigue,20,5
V4626,4626,Bus,Good,Normal,60,5
V4627,4627,Bicycle,Average,Fatigue,24,4
V4628,4628,Car,Poor,Drunk Driving,27,1
V4629,4629,Bicycle,Average,Drunk Driving,37,2
V4630,4630,Auto,Good,Fatigue,65,3
V4631,4631,Van,Good,Drunk Driving,24,1
V4632,4632,Van,Good,Normal,23,4
V4633,4633,Bicycle,Average,Fatigue,55,1
V4634,4634,Truck,Average,Distracted,54,2
V4635,4635,Bicycle,Good,Drunk Driving,58,5
V4636,4636,Auto,Good,Normal,28,3
V4637,4637,Bus,Good,Fatigue,40,2
V4638,4638,Truck,Good,Drunk Driving,60,2
V4639,4639,Auto,Average,Normal,64,1
V4640,4640,Bike,Average,Distracted,45,1
V4641,4641,Bike,Poor,Drunk Driving,48,3
V4642,4642,Truck,Poor,Overspeeding,22,2
V4643,4643,Bike,Average,Drunk Driving,29,4
V4644,4644,Bicycle,Average,Distracted,33,2
V4645,4645,Auto,Poor,Normal,40,3
V4646,4646,Car,Poor,Distracted,25,4
V4647,4647,Van,Average,Overspeeding,41,3
V4648,4648,Van,Poor,Overspeeding,59,3
V4649,4649,Truck,Good,Fatigue,44,3
V4650,4650,Truck,Poor,Normal,40,4
V4651,4651,Car,Poor,Fatigue,50,4
V4652,4652,Car,Good,Fatigue,62,5
V4653,4653,Van,Poor,Normal,42,3
V4654,4654,Bicycle,Poor,Normal,19,1
V4655,4655,Van,Good,Fatigue,63,5
V4656,4656,Bicycle,Poor,Drunk Driving,48,3
V4657,4657,Bus,Poor,Overspeeding,64,1
V4658,4658,Bicycle,Average,Overspeeding,18,2
V4659,4659,Truck,Good,Fatigue,29,2
V4660,4660,Bicycle,Good,Drunk Driving,35,5
V4661,4661,Auto,Poor,Distracted,28,3
V4662,4662,Car,Poor,Distracted,55,4
V4663,4663,Car,Poor,Fatigue,54,4
V4664,4664,Van,Average,Overspeeding,27,2
V4665,4665,Van,Average,Overspeeding,27,1
V4666,4666,Bike,Good,Normal,62,4
V4667,4667,Van,Poor,Normal,23,1
V4668,4668,Van,Good,Distracted,62,3
V4669,4669,Truck,Average,Fatigue,21,5
V4670,4670,Truck,Average,Normal,30,3
V4671,4671,Bicycle,Good,Fatigue,63,1
V4672,4672,Bicycle,Good,Overspeeding,39,5
V4673,4673,Van,Good,Overspeeding,36,1
V4674,4674,Van,Good,Normal,41,5
V4675,4675,Van,Poor,Drunk Driving,64,1
V4676,4676,Bicycle,Average,Drunk Driving,47,1
V4677,4677,Auto,Poor,Fatigue,23,4
V4678,4678,Auto,Poor,Overspeeding,63,4
V4679,4679,Van,Good,Distracted,58,5
V4680,4680,Auto,Average,Overspeeding,28,2
V4681,4681,Bus,Average,Distracted,18,4
V4682,4682,Car,Good,Fatigue,60,4
V4683,4683,Bus,Good,Overspeeding,48,3
V4684,4684,Bicycle,Poor,Normal,26,1
V4685,4685,Bus,Poor,Distracted,56,3
V4686,4686,Truck,Poor,Normal,35,3
V4687,4687,Car,Average,Distracted,36,1
V4688,4688,Car,Poor,Fatigue,34,2
V4689,4689,Van,Average,Fatigue,23,5
V4690,4690,Bus,Average,Overspeeding,61,2
V4691,4691,Car,Good,Drunk Driving,58,3
V4692,4692,Car,Average,Overspeeding,19,3
V4693,4693,Bus,Average,Drunk Driving,57,4
V4694,4694,Van,Good,Normal,63,2
V4695,4695,Bus,Average,Overspeeding,58,1
V4696,4696,Bus,Average,Drunk Driving,47,2
V4697,4697,Auto,Good,Normal,42,3
V4698,4698,Auto,Good,Fatigue,45,5
V4699,4699,Bike,Average,Normal,57,3
V4700,4700,Bus,Poor,Drunk Driving,29,4
V4701,4701,Bicycle,Poor,Normal,40,3
V4702,4702,Bicycle,Good,Drunk Driving,30,2
V4703,4703,Car,Poor,Drunk Driving,18,4
V4704,4704,Car,Average,Distracted,36,2
V4705,4705,Car,Good,Overspeeding,32,4
V4706,4706,Auto,Poor,Overspeeding,20,3
V4707,4707,Van,Average,Drunk Driving,42,2
V4708,4708,Van,Good,Normal,39,3
V4709,4709,Truck,Good,Overspeeding,27,3
V4710,4710,Truck,Good,Fatigue,47,3
V4711,4711,Auto,Poor,Normal,42,1
V4712,4712,Bike,Average,Normal,50,3
V4713,4713,Auto,Good,Fatigue,38,3
V4714,4714,Car,Average,Drunk Driving,42,2
V4715,4715,Van,Average,Overspeeding,46,2
V4716,4716,Bike,Good,Overspeeding,61,1
V4717,4717,Bus,Poor,Overspeeding,49,4
V4718,4718,Bus,Good,Drunk Driving,51,5
V4719,4719,Bike,Average,Normal,56,4
V4720,4720,Auto,Average,Distracted,41,2
V4721,4721,Car,Average,Normal,20,2
V4722,4722,Van,Poor,Distracted,41,5
V4723,4723,Auto,Poor,Drunk Driving,44,5
V4724,4724,Auto,Good,Normal,34,2
V4725,4725,Car,Poor,Drunk Driving,65,5
V4726,4726,Van,Poor,Distracted,27,4
V4727,4727,Truck,Poor,Drunk Driving,42,2
V4728,4728,Van,Average,Distracted,34,4
V4729,4729,Van,Poor,Fatigue,31,5
V4730,4730,Truck,Poor,Fatigue,40,2
V4731,4731,Car,Good,Normal,59,5
V4732,4732,Bicycle,Average,Drunk Driving,44,4
V4733,4733,Truck,Poor,Drunk Driving,25,4
V4734,4734,Auto,Average,Drunk Driving,64,5
V4735,4735,Auto,Good,Drunk Driving,60,5
V4736,4736,Bike,Average,Distracted,56,2
V4737,4737,Bicycle,Average,Distracted,32,2
V4738,4738,Van,Average,Drunk Driving,61,3
V4739,4739,Bus,Good,Fatigue,46,5
V4740,4740,Bus,Good,Distracted,30,5
V4741,4741,Truck,Good,Distracted,37,1
V4742,4742,Auto,Average,Normal,44,5
V4743,4743,Bicycle,Good,Normal,18,3
V4744,4744,Bus,Poor,Distracted,48,5
V4745,4745,Bus,Average,Distracted,62,3
V4746,4746,Bus,Average,Drunk Driving,25,2
V4747,4747,Car,Good,Normal,33,3
V4748,4748,Bicycle,Good,Drunk Driving,32,5
V4749,4749,Auto,Poor,Distracted,25,5
V4750,4750,Van,Average,Overspeeding,50,1
V4751,4751,Car,Average,Normal,33,1
V4752,4752,Truck,Average,Drunk Driving,50,2
V4753,4753,Car,Poor,Fatigue,58,4
V4754,4754,Van,Average,Distracted,65,5
V4755,4755,Bus,Average,Normal,41,2
V4756,4756,Bicycle,Good,Overspeeding,24,3
V4757,4757,Car,Poor,Fatigue,59,5
V4758,4758,Bus,Poor,Distracted,65,4
V4759,4759,Auto,Poor,Fatigue,65,5
V4760,4760,Bus,Poor,Fatigue,26,2
V4761,4761,Van,Good,Overspeeding,40,1
V4762,4762,Truck,Average,Normal,21,2
V4763,4763,Van,Average,Fatigue,35,2
V4764,4764,Van,Good,Distracted,61,3
V4765,4765,Car,Poor,Distracted,56,4
V4766,4766,Bus,Poor,Normal,51,4
V4767,4767,Bike,Good,Normal,19,2
V4768,4768,Car,Good,Distracted,54,4
V4769,4769,Van,Good,Distracted,47,4
V4770,4770,Car,Average,Distracted,37,2
V4771,4771,Car,Poor,Drunk Driving,27,4
V4772,4772,Car,Good,Overspeeding,23,4
V4773,4773,Auto,Average,Fatigue,38,1
V4774,4774,Van,Good,Distracted,35,4
V4775,4775,Car,Average,Drunk Driving,43,1
V4776,4776,Van,Average,Normal,24,2
V4777,4777,Bus,Good,Overspeeding,24,4
V4778,4778,Van,Good,Drunk Driving,42,1
V4779,4779,Bicycle,Average,Distracted,19,2
V4780,4780,Bike,Poor,Distracted,37,2
V4781,4781,Truck,Good,Normal,21,3
V4782,4782,Truck,Good,Overspeeding,45,4
V4783,4783,Auto,Poor,Fatigue,62,2
V4784,4784,Car,Good,Distracted,22,2
V4785,4785,Car,Good,Distracted,51,2
V4786,4786,Van,Average,Distracted,20,2
V4787,4787,Bus,Poor,Overspeeding,40,3
V4788,4788,Truck,Average,Overspeeding,41,3
V4789,4789,Truck,Average,Distracted,44,3
V4790,4790,Bus,Poor,Drunk Driving,52,2
V4791,4791,Bike,Average,Drunk Driving,40,3
V4792,4792,Truck,Good,Overspeeding,48,3
V4793,4793,Truck,Average,Drunk Driving,59,1
V4794,4794,Bike,Good,Normal,54,4
V4795,4795,Bike,Average,Normal,49,5
V4796,4796,Bike,Average,Drunk Driving,48,4
V4797,4797,Auto,Poor,Overspeeding,24,2
V4798,4798,Van,Poor,Overspeeding,23,3
V4799,4799,Bus,Average,Drunk Driving,26,1
V4800,4800,Auto,Poor,Distracted,27,2
V4801,4801,Bike,Poor,Normal,42,4
V4802,4802,Bus,Good,Overspeeding,27,1
V4803,4803,Bicycle,Average,Fatigue,46,3
V4804,4804,Bus,Average,Fatigue,32,3
V4805,4805,Bike,Poor,Drunk Driving,36,5
V4806,4806,Auto,Good,Normal,26,4
V4807,4807,Bicycle,Average,Distracted,48,4
V4808,4808,Auto,Good,Distracted,58,3
V4809,4809,Auto,Poor,Overspeeding,60,3
V4810,4810,Van,Average,Drunk Driving,41,5
V4811,4811,Van,Average,Drunk Driving,29,2
V4812,4812,Van,Average,Drunk Driving,50,1
V4813,4813,Car,Average,Distracted,49,4
V4814,4814,Truck,Good,Drunk Driving,53,5
V4815,4815,Truck,Average,Fatigue,64,2
V4816,4816,Bicycle,Good,Drunk Driving,62,5
V4817,4817,Bicycle,Poor,Normal,59,2
V4818,4818,Truck,Poor,Overspeeding,58,1
V4819,4819,Truck,Average,Distracted,39,4
V4820,4820,Bike,Good,Overspeeding,30,5
V4821,4821,Bike,Good,Fatigue,24,1
V4822,4822,Bike,Average,Distracted,33,3
V4823,4823,Auto,Average,Overspeeding,57,1
V4824,4824,Van,Poor,Drunk Driving,25,4
V4825,4825,Car,Average,Overspeeding,55,1
V4826,4826,Truck,Average,Overspeeding,26,1
V4827,4827,Truck,Good,Overspeeding,21,1
V4828,4828,Auto,Good,Fatigue,60,4
V4829,4829,Bicycle,Average,Drunk Driving,27,3
V4830,4830,Bike,Good,Normal,32,4
V4831,4831,Auto,Average,Fatigue,39,1
V4832,4832,Van,Average,Fatigue,44,3
V4833,4833,Truck,Good,Overspeeding,58,3
V4834,4834,Truck,Good,Fatigue,32,4
V4835,4835,Van,Good,Distracted,54,5
V4836,4836,Bus,Poor,Drunk Driving,37,4
V4837,4837,Van,Average,Fatigue,51,2
V4838,4838,Van,Good,Fatigue,51,5
V4839,4839,Bus,Average,Normal,31,1
V4840,4840,Auto,Good,Distracted,56,4
V4841,4841,Bike,Poor,Normal,57,4
V4842,4842,Van,Average,Fatigue,29,3
V4843,4843,Bicycle,Good,Fatigue,57,5
V4844,4844,Bicycle,Poor,Normal,42,4
V4845,4845,Bus,Poor,Normal,48,1
V4846,4846,Bike,Poor,Distracted,37,3
V4847,4847,Bike,Average,Drunk Driving,56,1
V4848,4848,Truck,Poor,Normal,20,5
V4849,4849,Bicycle,Average,Distracted,35,2
V4850,4850,Truck,Good,Distracted,63,3
V4851,4851,Bike,Good,Normal,65,4
V4852,4852,Van,Average,Overspeeding,39,4
V4853,4853,Car,Poor,Overspeeding,47,1
V4854,4854,Van,Good,Overspeeding,38,1
V4855,4855,Van,Average,Overspeeding,25,5
V4856,4856,Truck,Good,Fatigue,46,3
V4857,4857,Bicycle,Average,Drunk Driving,64,3
V4858,4858,Auto,Average,Normal,48,1
V4859,4859,Car,Average,Normal,37,1
V4860,4860,Auto,Average,Fatigue,42,5
V4861,4861,Van,Good,Drunk Driving,27,2
V4862,4862,Truck,Poor,Fatigue,59,4
V4863,4863,Van,Good,Distracted,18,2
V4864,4864,Bicycle,Poor,Normal,37,3
V4865,4865,Auto,Poor,Overspeeding,25,1
V4866,4866,Car,Good,Fatigue,63,4
V4867,4867,Car,Poor,Fatigue,20,3
V4868,4868,Auto,Poor,Normal,40,5
V4869,4869,Bike,Average,Distracted,26,2
V4870,4870,Truck,Poor,Fatigue,52,5
V4871,4871,Bicycle,Good,Fatigue,27,5
V4872,4872,Bicycle,Poor,Normal,36,5
V4873,4873,Bicycle,Poor,Drunk Driving,58,3
V4874,4874,Car,Poor,Fatigue,32,5
V4875,4875,Bicycle,Average,Fatigue,24,3
V4876,4876,Truck,Poor,Drunk Driving,65,1
V4877,4877,Bus,Poor,Drunk Driving,20,1
V4878,4878,Auto,Good,Drunk Driving,61,2
V4879,4879,Bicycle,Average,Drunk Driving,26,5
V4880,4880,Truck,Poor,Normal,60,4
V4881,4881,Truck,Good,Normal,57,2
V4882,4882,Car,Average,Fatigue,49,2
V4883,4883,Bicycle,Poor,Distracted,59,4
V4884,4884,Car,Average,Overspeeding,18,4
V4885,4885,Car,Average,Distracted,53,4
V4886,4886,Bike,Good,Overspeeding,31,5
V4887,4887,Truck,Poor,Overspeeding,51,2
V4888,4888,Van,Average,Drunk Driving,58,2
V4889,4889,Auto,Good,Drunk Driving,57,2
V4890,4890,Bicycle,Average,Fatigue,52,1
V4891,4891,Auto,Good,Distracted,28,1
V4892,4892,Car,Good,Drunk Driving,43,3
V4893,4893,Truck,Average,Drunk Driving,48,3
V4894,4894,Bus,Good,Drunk Driving,26,4
V4895,4895,Bike,Good,Distracted,52,5
V4896,4896,Bus,Average,Fatigue,19,2
V4897,4897,Bus,Good,Drunk Driving,64,5
V4898,4898,Truck,Average,Distracted,54,3
V4899,4899,Car,Poor,Distracted,23,4
V4900,4900,Bicycle,Poor,Normal,24,4
V4901,4901,Bus,Average,Normal,51,5
V4902,4902,Truck,Average,Drunk Driving,62,3
V4903,4903,Auto,Average,Drunk Driving,31,5
V4904,4904,Van,Good,Normal,18,5
V4905,4905,Truck,Average,Overspeeding,36,4
V4906,4906,Bus,Poor,Normal,47,4
V4907,4907,Van,Good,Fatigue,23,2
V4908,4908,Truck,Poor,Drunk Driving,26,2
V4909,4909,Truck,Average,Overspeeding,41,3
V4910,4910,Car,Poor,Overspeeding,26,3
V4911,4911,Bike,Poor,Normal,59,4
V4912,4912,Truck,Poor,Fatigue,18,4
V4913,4913,Auto,Good,Normal,32,3
V4914,4914,Truck,Average,Distracted,18,2
V4915,4915,Bike,Poor,Overspeeding,65,1
V4916,4916,Bike,Poor,Overspeeding,31,5
V4917,4917,Truck,Good,Normal,52,5
V4918,4918,Van,Good,Drunk Driving,47,5
V4919,4919,Truck,Average,Fatigue,25,4
V4920,4920,Bicycle,Poor,Normal,65,1
V4921,4921,Bus,Average,Normal,33,5
V4922,4922,Auto,Good,Fatigue,48,2
V4923,4923,Bicycle,Average,Normal,42,3
